"Gene","GTEX_BRAIN_all","GTEX_nigra","Astrocyte","DaN","Endothelial","GABA","Microglia","ODC","OPC"
"NDUFAF2",21.3561745550928,19.0545942028985,75.5373760494963,117.080441764274,48.94218314476,98.5820007236849,54.8226355576939,87.705873524687,101.608476794556
"NDUFAF3",58.0281601666036,63.2796376811594,65.5964686154324,158.59681606937,88.5307685100836,126.84484630478,57.281632238352,111.40998680655,77.554865458097
"NDUFS2",62.4536584627035,47.9142028985507,91.0324023128596,172.124577891903,107.544018752305,128.634835836627,77.669370877358,127.231896862665,108.429416924639
"NDUFS7",47.0667516092389,43.9771594202899,99.2047499395057,225.778055767344,135.201992906016,113.304704987512,96.4985643451092,256.715865213334,106.041213333152
"NECTIN4",0.09225959863688,0.0600907246376812,NA,NA,NA,NA,NA,NA,NA
"NEIL2",22.3346357440364,22.1785434782609,23.3037662151111,101.111804252508,15.6868991899607,49.4390480142993,25.0193562356341,8.81765918898445,22.9406634907857
"NEK1",7.98139083680424,6.813,216.499025084177,182.585844320131,226.478456222329,215.830229274469,153.466912315403,218.847455864633,184.78841326752
"NEK9",20.0666512684589,14.5392971014493,74.0250119500036,45.9676557194734,66.7672469711873,83.1789615866119,75.9936272104308,91.8054738775346,67.3163795907178
"NELFE",36.8434627035214,38.2860144927536,33.6310739574572,24.7872412579709,36.3852104601726,23.4806072291841,47.0931045215675,44.5565722683506,24.8076816488355
"NEU1",24.9282919348732,15.6876304347826,35.9119079353793,45.4525818669056,33.3220723697748,45.1836315031991,27.2382103844022,8.05294329886801,30.0267995488151
"NEURL4",25.7798349110186,12.034384057971,0,0,0,0,0,0.92243896859699,0
"NEUROG1",0.0253409928057554,0.0227772101449275,NA,NA,NA,NA,NA,NA,NA
"NEUROG2",1.38874183491102,0.0803753260869565,NA,NA,NA,NA,NA,NA,NA
"NFASC",24.8733155244226,22.3959275362319,277.767119213931,247.53037335319,347.81187570835,168.836330262342,169.537000590343,362.974588779366,194.46936704142
"NFATC2IP",17.3212978417266,8.99722463768116,63.6284184139278,52.9787596703126,52.7421917882237,60.165032124772,68.6704098223094,42.7798588681358,60.4640450912098
"NFKB2",4.88694464218099,5.24583333333333,7.89418604091846,0,28.1734921413023,1.09658501494646,5.19508599216175,0.809931009103168,3.36022136271741
"NFX1",14.1556887542597,8.67845652173913,97.8634028001522,91.1173341235493,97.7343768581979,107.57623771602,174.732388967336,120.813502232649,99.9349504391364
"NICN1",31.3800280196895,14.6032463768116,12.3271875429971,6.40541162928378,13.5701932973813,7.95443405218897,9.6306502580344,8.57414110054236,14.7736953446134
"NIPSNAP3A",14.5318201438849,19.150152173913,23.9627931209118,75.4978619654974,27.855655321212,29.1606549777633,48.3439768718543,35.906442658301,17.1987155664193
"NIPSNAP3B",4.91042218856494,3.72377971014493,18.5527087054581,26.0162013686635,12.6344476824291,24.9230938323457,59.6425254653262,3.76213539565949,7.3507547877716
"NIT1",13.9696970844377,11.5875869565217,39.8802841150116,47.2088307217349,59.670036153876,74.6277902496183,59.6402144119005,43.4277833348913,49.2721358177099
"NKAPL",2.84066683074593,3.6056347826087,13.0194090445172,8.62275339479514,27.7351540035133,23.9996408889808,6.29223933479146,13.2450889234985,4.4965240650888
"NKD1",3.40087890950398,4.62686231884058,29.9214017309042,0.977058662602103,30.0748893695493,8.50012555846711,37.1892239846051,36.2875478078589,74.4832822615724
"NKIRAS2",9.59455054903446,7.37489130434783,17.7493514191045,10.1314885790534,19.148316536426,19.4916326296521,38.0223966677276,15.6389993149094,13.4287938433679
"NKX1-1",0.0145654562665657,0.00775260869565217,NA,NA,NA,NA,NA,NA,NA
"NKX2-1",1.6594486346081,0.210329572463768,NA,NA,NA,NA,NA,NA,NA
"NKX2-1-AS1",0.172126486179477,0.0353694202898551,NA,NA,NA,NA,NA,NA,NA
"NKX2-8",0.958032040893601,1.38065985507246,0.493712509698795,0,0,0,0,0.340880002607844,0
"NLGN2",65.8373839454752,25.6619275362319,38.2085100998656,36.7307968575819,30.2118599493107,65.2567610630892,11.4652577163572,19.2242959073605,63.0552510332746
"NMD3",9.75543809163196,9.26588405797101,97.1948685105251,63.4172909524229,37.9505254138238,160.428406352693,48.5682381999426,34.8083594788807,91.8042568484492
"NME6",3.70739132904203,2.80641666666667,10.2301640538251,8.54119184502616,2.14568331430827,6.14735948005517,9.897690480649,6.10916293582979,7.1255397685788
"NMT1",37.1369856115108,25.7110434782609,137.910155536138,65.7321020808696,95.2026048426144,91.8779530991865,64.5017243836074,63.1255430396644,118.785998965203
"NMT2",10.6602974630822,5.33270289855072,51.8530799466859,48.8759324323304,16.8886803326497,71.9246083171369,27.6909953130088,30.9245965787468,33.3900475517505
"NOC4L",13.8207300265051,9.48447826086957,5.8901126210254,30.5806938101194,15.8343062490974,15.9746484812652,7.43422074806674,13.5268218999996,15.1789875657021
"NOD2",0.370725789852329,0.353869420289855,1.70428147264451,0,0,0,3.88748240997205,0.0195567463441107,0
"NOL4",7.08673551684968,2.18963695652174,85.0203923598861,146.670300352566,21.6383187122662,199.986022368433,9.1995817912448,5.75247056097298,224.262605725426
"NOL6",12.7991917455509,7.23530434782609,4.47494225491374,1.96032306124049,0,21.1026520529327,12.8847608297249,9.05906700662265,16.3540279416377
"NOLC1",36.8191192730026,25.1305507246377,11.1539752004326,30.9512247279213,8.43629898786154,19.2089224388154,5.51738017522777,11.1089390959784,18.1088218512597
"NOMO2",3.1343626618705,1.7620847826087,13.4619074267386,6.66458226919446,26.2797456495394,10.9192576327757,14.3949082534276,18.6127394972048,25.2464876585465
"NOS1AP",8.77807546383946,2.92299420289855,83.1614739138129,78.3798307082669,77.2045993395974,92.3952339939665,66.7630946196586,73.8987820475139,73.6950281362318
"NOSTRIN",3.8256489965922,5.30416666666667,0.589692863011152,1.09863066673698,179.658843776177,3.30858760740706,1.02529925922129,2.56743569850144,14.890346213877
"NOTCH4",7.44901325255585,9.55176811594203,1.10112476922905,0.637280393176511,37.7746080769272,1.52706260345849,0,1.44374825533907,1.11538302810877
"NPAS2",16.4793077622113,6.07257246376812,193.492711623702,16.7241410130499,186.793894602018,64.2286147225673,38.844105548858,20.8128790612062,70.483308157557
"NPC2",26.2323941688754,45.1750289855072,132.090688508583,53.0096279513484,103.434764604323,28.3868607471435,182.682061196828,126.560418976834,56.3297066969199
"NPEPPS",34.9563029155623,23.9614637681159,174.951404411276,208.305257997468,105.527753195124,144.698365035572,155.560576606793,129.415482759466,154.938963095474
"NPIPA7",0.909336467247255,0.343129130434783,NA,NA,NA,NA,NA,NA,NA
"NPIPA8",0.386563425975009,0.0625771739130435,4.23286841612768,8.40946220005334,4.9304185477185,2.88589825686375,2.18752399018184,5.70581676956838,7.41574999445339
"NPIPB11",2.25145898144642,0.954010942028986,4.26923491509303,5.70398134779792,6.86417810612384,2.5858800290373,9.92580252768549,6.77773293037498,2.74124317455083
"NPIPB12",1.13192144642181,0.583837101449275,NA,NA,NA,NA,NA,NA,NA
"NPIPB13",1.13175878417266,0.669802173913044,NA,NA,NA,NA,NA,NA,NA
"NPIPB6",1.28003337372208,0.787494927536232,0.679480476218458,0,3.23526033343159,3.88182217278051,0.922339051835455,4.27475550489954,8.06713012858297
"NPIPB8",0.0354891616811814,0.0196667028985507,NA,NA,NA,NA,NA,NA,NA
"NPIPB9",0.144318604316547,0.106721811594203,0.75647559735279,0,0,0,0,0.374623330061524,0
"NPM2",31.0558051117001,23.6281666666667,4.93087071383838,49.739034591677,0,86.0809147245103,0,1.33157853067336,4.42569770820341
"NPM3",8.77040787580462,5.46645652173913,5.19917960002817,5.77696470136724,17.2476241397747,10.2256803127723,0.415193656389173,2.82529610701864,3.67293539146061
"NR1I3",1.39818424839076,0.522275797101449,1.7505097270325,0,0,1.5978416918466,4.1730779578775,4.227079040499,0
"NRM",3.09532336236274,2.87540869565217,1.92898113085039,0,13.1582410063423,0,2.93879950040409,0.225059519217341,8.942717755797
"NSD2",8.47674532374101,5.63378260869565,NA,NA,NA,NA,NA,NA,NA
"NSF",87.8656932979932,60.5183405797101,132.13750170848,648.018466034209,80.4165305494621,542.851802089468,238.966036161595,110.080033232029,169.899073526829
"NSFP1",0.295064248012117,0.120915797101449,NA,NA,NA,NA,NA,NA,NA
"NT5C1B",0.0428801063990913,0.0457236666666667,NA,NA,NA,NA,NA,NA,NA
"NT5C1B-RDH14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NT5C2",18.569035630443,15.857731884058,226.387236044009,98.6337739174628,195.462002760927,127.669181395892,226.027808060941,157.478704766567,155.749974786316
"NT5C3B",56.0952801968951,32.9469710144928,20.7129952593181,65.2289491268647,20.2814413500023,88.3719637772314,8.47375834959703,11.8843866708445,16.7203781292441
"NTPCR",5.18357243468383,5.14471739130435,26.6278328480574,50.3281435137641,60.2818034773673,59.6142595899,29.7885189269807,36.6585774807371,33.2081009950979
"NUAK2",3.00967784172662,1.22675869565217,6.71465587478771,1.03263114415531,2.68329479748029,7.00720514278991,8.83327762841348,6.07540344581045,5.88464164070359
"NUCKS1",99.1074630821659,90.368115942029,182.288021783691,155.23857857066,250.838002885504,234.789231121682,199.287680758215,226.085933595119,168.385482950948
"NUDT12",6.08139182127982,6.87173913043478,30.4763055361891,13.429132770205,7.31923665573158,13.4684343159838,25.238527955685,34.4356342767688,21.2676098830999
"NUDT18",8.34757008708822,5.60187101449275,0.311669366561298,0.839207787848271,0,3.47039999725329,0.44310528181496,1.6538870895933,0
"NUDT2",28.6251870503597,28.7697608695652,44.9298530431589,37.5116611001054,27.2895785592529,30.0422978694721,38.4100242836745,42.1713138369353,34.2671385954441
"NUP210L",0.130590157137448,0.106606536231884,68.6226511859154,22.9970853429151,61.230506963267,35.1975837306534,40.2038600990883,77.4973161265424,44.1591782591325
"NUP42",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NUP54",13.0562730026505,8.40854347826087,47.372325900755,58.8647200822543,58.8147622504432,56.5986359732682,84.974786057793,67.2613390972311,64.9238108069162
"NUPR1",15.4776818629307,25.7130362318841,169.56730385857,6.30889147867799,189.05576956074,22.7390919565552,92.0409537617048,53.2723564172685,20.6896489674854
"OAZ1",523.727451722832,423.960144927536,NA,NA,NA,NA,NA,NA,NA
"ODAPH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ODF4",0.0190054774706551,0.0173672463768116,NA,NA,NA,NA,NA,NA,NA
"OGA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"OGFOD2",6.87545070049224,4.55573333333333,14.8350015271302,7.10430089844627,4.29136662861655,12.1306547838272,0.952684384753046,8.72506437307127,4.87785632760545
"OGFRL1",24.0059931843998,26.6417826086957,156.685846897512,18.5900742748487,112.499651333309,37.6841451294399,67.7784085900301,8.81862202122365,22.6413111022073
"OLAH",0.297404175691026,0.40593,2.21075404505078,0,0,2.18192215245672,1.44320969836917,0.70148808588328,0
"OLFML2B",1.33622930708065,1.17600724637681,5.74646089033608,0.862074910861454,0.656186924031927,1.94919235214889,25.434195980826,5.39615317900378,1.24714142133176
"ONECUT3",0.0673584823930329,0.0220825579710145,0,0,0,0,5.021972032751,0.950788709941716,0
"OPCML",24.5309098447558,4.83206666666667,332.382278341912,193.715242278467,137.94164735367,1441.25125781326,142.373031767656,61.7120043899865,3200.80171075876
"OR10C1",0.00346870314274896,0.00231804347826087,NA,NA,NA,NA,NA,NA,NA
"OR11A1",0.0100936383945475,0.00319211594202899,0.661628585530712,0,0,0,0,0.331635447360597,0
"OR12D1",0.0234287050359712,0.0139760869565217,NA,NA,NA,NA,NA,NA,NA
"OR12D2",0.078403739113972,0.0182070289855072,NA,NA,NA,NA,NA,NA,NA
"OR12D3",0.00442553881105642,0.0019281884057971,NA,NA,NA,NA,NA,NA,NA
"OR13C2",0.0497864104505869,0.0490178260869565,NA,NA,NA,NA,NA,NA,NA
"OR13C3",0.00211900416508898,0.00143478260869565,NA,NA,NA,NA,NA,NA,NA
"OR13C4",0.00403914047709201,0.00539115942028986,NA,NA,NA,NA,NA,NA,NA
"OR13C5",0.0466618061340401,0.038863768115942,NA,NA,NA,NA,NA,NA,NA
"OR13C8",0.00232267701628171,0.0023931884057971,NA,NA,NA,NA,NA,NA,NA
"OR13C9",0.0139271828852707,0.013535,NA,NA,NA,NA,NA,NA,NA
"OR13D1",0.00943792881484286,0.00967579710144928,NA,NA,NA,NA,NA,NA,NA
"OR13F1",0.00617885649375237,0.0070768115942029,NA,NA,NA,NA,NA,NA,NA
"OR14J1",0.00470201060204468,0.0039268115942029,NA,NA,NA,NA,NA,NA,NA
"OR1F12",0.0562506096175691,0.0368363768115942,NA,NA,NA,NA,NA,NA,NA
"OR2B2",0.00374681560015146,0.00394673913043478,NA,NA,NA,NA,NA,NA,NA
"OR2B6",0.0543105482771677,0.0465114492753623,NA,NA,NA,NA,NA,NA,NA
"OR2H1",0.0275513324498296,0.00572630434782609,NA,NA,NA,NA,NA,NA,NA
"OR2H2",1.22812746686861,0.44910731884058,NA,NA,NA,NA,NA,NA,NA
"OR2J2",0.0247288829988641,0.00583550724637681,NA,NA,NA,NA,NA,NA,NA
"OR5V1",0.0145315940931465,0.00526659420289855,10.633367608945,2.62991372112158,8.86882436580753,4.469129095623,14.6855996166946,3.85808812568027,8.49862994180118
"ORAI3",7.74639909125331,6.7389347826087,15.1316808293285,2.1662653207708,8.06295555698897,4.29600626018972,5.67913756190829,2.66629662038678,10.4716766998183
"OTOL1",0.034768831124574,0.0151015942028985,NA,NA,NA,NA,NA,NA,NA
"OXGR1",0.4313285221507,0.367122137681159,0,0,0,0.43229017391466,0.19216356963047,0.803358386088741,0
"P2RX2",1.09623232487694,0.112361304347826,NA,NA,NA,NA,NA,NA,NA
"P2RY12",10.1832320181749,23.0407144927536,100.077007696185,8.09194526603541,20.7805304478548,1.73793956836533,386.332334418031,11.5842732988169,25.857002294373
"P2RY13",2.49611887542597,5.49116304347826,31.337681315538,3.16578041990789,9.89369424681109,2.58916096311689,119.992472017311,1.6019537521511,5.22878177242195
"P2RY14",2.19051260886028,2.8534615942029,110.806705477124,76.7426651367961,119.311265650095,130.676640513537,19.2923541721405,12.3037200221358,162.87358334877
"P3H4",8.46196474820144,4.09786956521739,6.03766452733797,0,18.4043199426398,15.4951272731779,1.23247815365594,3.65237046653895,9.19610667867811
"P4HTM",34.8840212040894,17.5672536231884,57.0403137647413,76.2749553982533,71.5646741788391,86.0756723540709,25.5526976294659,45.4850339817358,30.2357438313705
"PAGR1",110.791098068913,26.0749855072464,NA,NA,NA,NA,NA,NA,NA
"PALLD",11.6766736084816,10.8964855072464,209.826180428061,74.5490455948515,55.640695739977,93.5936421199551,64.8824651790625,49.5660224815452,241.579917018151
"PAM",28.8949988640666,20.6907608695652,97.3304480689064,398.365433306446,250.18143575466,396.091763020724,18.0675943962429,12.5622364981537,135.954296049686
"PARL",30.8311283604695,30.3435797101449,52.1873395827096,69.6646551145948,76.2519603461263,59.0617314797907,136.485946386232,56.98434978389,65.1401798149571
"PARP1",33.9849818250663,35.2728985507246,25.3745026359718,79.8817009685337,92.4500988768434,57.024664074369,27.1753253571931,63.2057496000707,44.680037958728
"PARP14",5.49587697841727,7.16821014492754,57.7305152517433,3.4067822317944,192.202232792646,0.71636983882395,227.125652456659,7.26714691683764,69.8273440199884
"PARP15",0.239610953426732,0.37873768115942,1.61039889020749,1.10845082912122,0,1.07285316716984,10.0685928504479,0.677452914032178,1.15592850137319
"PARP9",3.97512635365392,4.96668115942029,24.1774813209092,4.25463626337944,114.417057201745,0,111.264175730412,11.7874445378092,25.9764787408592
"PART1",2.13459140174176,0.317075869565217,NA,NA,NA,NA,NA,NA,NA
"PAX9",0.0702099965921999,0.105487355072464,NA,NA,NA,NA,NA,NA,NA
"PBX2",34.7849541840212,19.8517608695652,37.4527010634884,10.7693311809904,29.9865216027434,17.219576643399,15.3540099519303,16.1303653283657,15.9168295673791
"PBXIP1",90.9788822415752,112.074492753623,121.534007667788,5.19060001681744,59.7604147819859,8.52860815209243,31.895754438657,7.33857129980469,16.7151211574684
"PCBD2",1.57771654676259,1.56949855072464,29.6962297011704,19.8472472160613,39.2516533437604,27.6858598789568,46.6076606958409,36.9090492071048,36.2118650801621
"PCF11",12.636357061719,8.11347826086956,89.4673121248222,53.1931005180871,54.1542770022679,47.6916813414333,79.8358374494055,77.598110148214,67.2152720357106
"PCF11-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PCGF3",22.966883756153,11.3117463768116,56.0872078817938,22.6946436761174,95.5178416527892,41.9291212710513,41.7432182904783,38.139750526749,40.7089673652567
"PCNA",29.9166542976145,25.4267826086957,21.9688501755846,10.427067363835,22.2634654787416,31.1402337671415,25.2277125199764,26.3198604953699,16.5480921518919
"PCNA-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PCNX2",11.2179663763726,3.89549057971014,NA,NA,NA,NA,NA,NA,NA
"PCP4L1",72.6642093146535,21.589384057971,7.77782341499108,18.3490334877741,12.5939197098213,70.0741003449996,6.81246702794081,9.76202295463445,13.8088461091633
"PCSK4",4.44946440742143,2.85521666666667,15.295571883861,2.59042920547418,29.3962448206694,12.1953904365806,2.80687619978266,3.43474266936372,1.1915237378634
"PDCD4",19.5581968951155,18.2782826086957,49.3751664182689,60.2020937461017,59.0258367184091,54.9935716613191,81.783192188066,50.8939762761986,45.4515351340285
"PDCD4-AS1",1.25349652783037,1.50888043478261,NA,NA,NA,NA,NA,NA,NA
"PDE4D",2.4455959863688,2.09055869565217,570.406396079806,3182.48722406219,453.020506676022,1282.32089257922,272.490666423041,573.520567481705,680.006518956149
"PDE6B",12.3195465354033,18.2949347826087,48.5847805469651,18.5118355124115,33.2114753326194,17.6374044690038,50.7000049006818,59.6163252193475,36.7879743216484
"PDE8B",15.0703634986747,10.9033043478261,66.8473499139541,170.994086353711,205.582305146422,119.963408228579,17.5381048986584,42.2632207933306,240.491855941952
"PDGFRL",1.75354454373343,0.855346376811594,3.06380351563316,2.53594995755577,2.55050184743587,8.37577144043334,0.19216356963047,3.94280344170934,6.34508077960704
"PDIA5",1.16502510791367,1.00540072463768,15.9900803752991,25.7332212207145,0,15.0174919500664,34.8499415609681,6.46215415450621,7.96364530520182
"PDLIM2",8.22986861037486,6.17439855072464,0,0,12.5241089096511,0,3.54893088457102,0.0917320945831281,0
"PDZRN4",1.97506811813707,2.41238115942029,140.545401507329,141.085610544279,15.4183761279225,103.654822809284,26.6097518794228,16.2779115668647,492.201931146642
"PEAK3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PEBP4",9.37380155244226,35.5834782608696,85.6848090236143,12.6397575325933,66.0334383045579,21.4043383516267,43.0065010672325,12.431170128643,19.9528880750025
"PER1",31.1264566452101,17.2149130434783,168.007943625258,13.1314070112578,173.217613859438,32.8879271706728,76.984827124476,32.6915801364007,46.1639819957855
"PFAS",5.45805126845892,2.94258188405797,4.36075892611732,16.4091775214912,0,10.3117565062488,5.11224865335073,5.68705354790018,7.02374124258341
"PFDN2",130.594676258993,155.446739130435,84.6285414049303,152.171717756467,107.702959226577,120.024880852218,65.047157707385,182.068441345213,84.1792559606464
"PFDN6",28.7556175691026,25.6473405797101,30.7532363908969,83.2430184148268,35.7502253452455,54.4173904178637,17.5098070558053,40.4335199865432,35.1578635947014
"PFKFB4",4.23564929950776,3.47464927536232,23.1429235865599,12.4649172954709,3.74162443491164,17.5520818736479,46.8911863478592,21.0623036023413,18.9731195772348
"PGAM5",12.2437747065505,7.27365217391304,7.08577190440003,2.40792109724149,0,7.55232671871819,5.7700187379744,3.13183474439832,0.824572253143683
"PGBD1",7.72349170768648,4.97992753623188,21.1743576116908,32.6493697594399,38.9161593895522,54.4050062769312,25.0754645762416,38.8563499330132,49.7678379422709
"PGF",4.50063464596744,6.42521739130435,5.72064781082453,3.73639481115283,44.5065633964378,2.66917778935971,2.24665546290785,3.19642773481589,0.854092295713792
"PGS1",14.9875067398713,12.2397971014493,29.641403436547,29.08135105751,42.1171250821767,23.151417803826,46.487381118728,32.4579625607942,18.79280815318
"PHF1",69.0189814464218,54.9447101449275,52.1239382215111,66.4187045325218,131.564978930009,63.9537622769548,40.0128889630517,32.8013208316262,58.6523654914578
"PHF11",7.79033358576297,10.4007246376812,63.9809643018781,56.0721818052598,88.5708003609792,97.9377431114181,109.539440913943,83.6114953811699,66.0110053883778
"PHF23",16.1669700870882,17.2819710144928,6.99088053269479,7.24796265500636,34.7611006841719,9.5140263533175,20.2200229560877,3.95305661668931,11.7619996823924
"PHF24",29.5012254449072,10.8359456521739,4.52768195793503,8.41360978790258,3.54034936167501,23.8004101620156,3.32495820302663,3.18212251686362,1.01821899243158
"PHKG2",11.8489189700871,8.149,25.0179682637201,46.3686469966313,22.3469882165825,46.6972891199326,36.9102803727904,20.7030305404645,15.7846331382218
"PHYHIP",295.35738773192,32.1645,15.9958257894797,20.1492909652829,11.9757510555037,66.1476817108027,1.53906926868468,1.08303099445985,10.890153288167
"PIGC",5.4624080272624,4.62148333333333,56.7457873071941,86.9682508001523,86.9757411533453,82.6110734843661,58.1097850057659,120.37877705804,151.843543168231
"PIGG",7.79414645967437,5.25653623188406,48.2384819406365,25.9112586114984,63.0193768155066,30.3780318593968,31.0675048624579,44.9517167675144,43.1323900551778
"PIGP",3.31860503597122,4.05471739130435,27.3771441228262,18.7401047358983,22.235764872803,41.4453623975462,22.4171960924848,51.4788999537665,25.8239741099409
"PITPNM2",15.7756796289284,5.29618405797101,102.773776387556,55.0936433281222,204.823557899919,46.6159395336354,18.9834912750348,15.5871535946006,38.3540898825871
"PITPNM2-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PITPNM3",32.7956659219992,4.66277536231884,9.9569963676862,28.5920443444485,7.19076792669803,27.6488768715761,9.37291102230295,5.21567137119891,3.51418101802089
"PITX1",0.157227033320712,0.135539507246377,NA,NA,NA,NA,NA,NA,NA
"PITX3",0.272642201060204,3.89853246376812,0,2.00517983285074,0,0,0,0.612758855655962,0
"PIWIL2",0.869237080651268,0.794721739130435,15.1696764671888,17.8853586802595,14.2353287373131,30.1248627299447,11.4310082083718,13.7681101481913,14.9252733382651
"PKD1P4-NPIPA8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PKD1P5-LOC105376752",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PKLR",0.667977901552442,0.152239,0.969930607642074,2.49508721738027,0,5.91512352282877,0,0.410904794613167,0
"PLCD3",23.5637800075729,37.7726811594203,37.5138764424877,1.27094517650887,61.7145073117941,0.761029795077507,9.11721619324997,4.32167924244704,8.19937941404391
"PLEKHA8P1",0.607704433169254,0.882539855072464,NA,NA,NA,NA,NA,NA,NA
"PLEKHH3",9.70628084059068,5.97113768115942,29.0005130009972,17.2681931443088,0.612246897132726,13.3063913614573,3.26907048165487,6.5351233911591,15.0968867268088
"PLEKHJ1",32.0193892464975,28.9520144927536,29.9677507332809,61.914666696338,30.3441020007649,57.7432387266336,33.8120682464714,30.2235142432105,60.7159289773852
